Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
UC Santa Barbara,108.387,97.5121,0.77134,52.6,47.8,16.4,20.5,28.2,24.3,65.3456,2021,0.123402
Arkansas Pine Bluff,90.9951,114.47,0.0666493,43.2,54.1,22.5,18.4,27.2,32.2,67.6962,2021,-15.8722
Toledo,112.905,101.934,0.764147,54.0,48.5,15.6,17.4,29.7,30.8,68.7062,2021,-2.03578
Indiana,107.77,94.7601,0.814502,48.5,48.8,17.2,17.6,25.5,27.4,66.0943,2021,-1.3134
Louisiana,101.136,104.691,0.401956,50.3,48.4,20.4,17.2,32.2,27.9,70.9211,2021,0.0
Central Michigan,99.4865,111.304,0.215724,48.7,54.0,17.9,18.2,26.6,32.2,72.1099,2021,-12.387
Wright St.,106.942,97.2933,0.747895,54.4,45.1,18.0,16.7,34.2,25.1,71.1082,2021,-3.52399
UC Irvine,99.5684,94.3507,0.64999,47.3,45.6,18.9,18.2,31.1,24.7,67.5358,2021,-3.37572
Furman,108.45,100.953,0.69503,56.7,51.5,17.8,20.5,26.3,27.4,67.916,2021,-4.61496
UAB,102.545,94.6349,0.715689,48.6,47.0,15.6,23.6,29.0,25.4,67.2865,2021,-2.61717
Tulane,99.0148,98.1158,0.526197,44.2,49.7,16.6,22.1,22.9,30.6,67.1514,2021,-5.89275
FIU,96.9853,107.977,0.225373,50.5,53.9,20.9,21.5,25.8,33.6,70.3227,2021,-13.562
BYU,112.949,93.984,0.892237,54.9,46.9,19.0,15.7,28.7,23.4,67.8031,2021,3.55014
Illinois Chicago,93.2481,104.995,0.203512,49.7,48.0,18.9,14.2,23.7,27.6,68.3397,2021,-10.1842
Xavier,109.749,97.6019,0.793964,52.1,47.6,15.8,16.4,26.8,27.3,68.1393,2021,-0.764505
Charlotte,96.0888,103.962,0.287882,49.2,50.9,20.1,18.4,21.6,24.7,62.6578,2021,-11.5192
Canisius,98.668,107.118,0.279889,47.0,50.5,16.8,20.2,26.6,26.8,70.4805,2021,-4.75375
Wake Forest,101.935,101.178,0.52139,49.0,54.5,20.0,17.9,26.2,25.9,66.5678,2021,-7.09244
Florida Atlantic,102.269,101.337,0.526305,51.4,49.7,20.4,18.6,31.6,23.3,68.1033,2021,-7.21901
Northeastern,98.0425,98.6146,0.483281,51.6,48.3,19.5,17.2,20.2,26.3,67.0787,2021,-4.38914
Robert Morris,98.7138,111.487,0.197921,50.5,54.6,19.0,18.7,29.5,33.5,66.8081,2021,-12.2352
Seattle,98.2837,102.015,0.394476,46.5,50.5,15.7,21.7,26.3,30.1,69.1169,2021,-7.76245
Villanova,118.462,96.8015,0.910698,53.2,51.0,13.7,18.4,27.7,25.7,64.1365,2021,3.06474
Howard,96.1477,114.64,0.116807,51.1,53.5,18.5,12.6,20.4,31.2,70.5439,2021,-3.3803
Utah St.,104.324,90.3578,0.839272,49.8,45.6,20.1,19.5,35.3,21.4,68.7413,2021,-1.13157
Marist,93.0642,100.024,0.303787,49.1,45.7,21.4,18.0,23.0,25.4,66.0949,2021,-7.3764
Portland St.,93.0826,100.025,0.304236,44.4,50.8,20.0,22.7,30.5,23.6,69.0598,2021,-10.4971
Denver,94.5262,112.566,0.118306,49.8,55.8,20.9,19.0,22.0,26.1,70.6342,2021,-16.5065
Cal St. Northridge,100.445,111.4,0.233189,48.4,54.3,16.7,18.7,24.3,28.9,70.2404,2021,-9.49856
Maryland,111.89,94.8656,0.869681,53.2,48.7,16.7,16.8,20.6,26.5,64.7861,2021,0.0610263
Rice,102.55,105.818,0.410791,52.6,51.8,21.1,17.1,26.1,27.2,69.6656,2021,-7.52498
Abilene Christian,100.538,93.6594,0.693177,51.2,46.0,19.2,26.5,30.6,27.9,69.2719,2021,-1.06077
Rider,100.055,112.086,0.213181,48.3,53.3,18.3,17.2,26.2,26.7,67.7405,2021,-14.0097
Boston College,103.553,102.956,0.516611,49.8,55.5,19.1,18.7,25.4,28.7,71.3698,2021,-7.52688
Arizona,114.693,95.8949,0.886815,50.5,49.2,17.2,18.0,34.3,24.4,67.8775,2021,1.32823
Penn St.,111.133,96.1818,0.840452,47.9,53.0,16.3,19.7,31.9,24.8,68.8552,2021,-0.596788
Hawaii,101.307,104.664,0.407365,50.6,50.1,19.8,16.7,29.1,25.6,66.4964,2021,-7.03269
San Diego,98.0667,99.9259,0.446214,46.4,53.3,18.1,18.2,20.9,25.6,70.118,2021,-5.90957
UC Davis,97.0359,102.362,0.351035,48.2,53.0,20.4,23.4,26.9,27.6,69.281,2021,-5.65973
LSU,119.793,99.5261,0.893923,52.3,48.5,15.6,17.9,31.4,32.1,70.3404,2021,2.25985
St. Francis NY,101.092,113.643,0.206557,49.5,52.7,16.3,19.9,30.2,30.3,72.2182,2021,-8.71552
Fresno St.,100.834,102.145,0.462922,48.8,51.3,21.5,18.9,30.5,25.0,65.1977,2021,-6.11972
UMKC,96.2436,101.293,0.357077,51.2,52.3,19.6,22.5,21.6,24.6,62.4618,2021,-9.02053
Baylor,124.885,92.9193,0.967708,56.5,48.9,16.5,24.4,37.3,30.6,67.7334,2021,6.69108
Oral Roberts,107.797,104.28,0.594226,53.0,50.1,15.5,18.4,22.7,33.5,71.0499,2021,-4.93117
Ohio,110.545,99.6162,0.768019,54.7,50.8,17.1,19.2,28.6,26.6,69.127,2021,-1.99127
Winthrop,104.661,97.0938,0.703293,52.6,49.1,19.3,22.0,35.3,22.1,73.3325,2021,0.990974
Northern Illinois,94.8085,111.111,0.138873,44.4,54.7,20.2,16.8,32.6,31.3,65.5068,2021,-11.6559
Georgia Tech,113.785,96.1774,0.873614,54.1,52.4,16.1,22.7,24.4,30.4,67.2583,2021,1.84549
Kent St.,103.804,101.234,0.571582,50.8,49.6,19.3,17.6,34.2,28.6,69.4943,2021,-2.84165
High Point,96.4176,106.426,0.243096,45.8,52.4,18.6,20.1,32.0,28.2,66.133,2021,-11.8566
Weber St.,105.865,104.089,0.548492,56.4,49.9,17.2,18.9,22.4,24.5,71.5614,2021,-3.17751
Maine,86.559,102.794,0.121659,45.1,48.7,25.0,20.8,23.8,30.5,65.2509,2021,-5.6899
Sam Houston St.,100.412,102.45,0.442482,50.4,48.5,20.3,22.0,29.3,32.7,70.7937,2021,-4.3058
Incarnate Word,95.061,112.34,0.127795,50.3,52.1,20.6,18.5,23.0,32.2,64.6639,2021,-11.5659
SMU,108.733,97.3604,0.780824,52.2,47.3,19.8,20.2,30.1,29.2,69.2776,2021,0.17263
Richmond,109.698,98.0697,0.783918,53.1,52.2,15.0,21.6,20.3,28.7,68.5944,2021,-1.57886
Providence,107.553,95.239,0.801919,48.3,48.6,17.2,16.8,29.1,29.9,66.5144,2021,-2.07156
Louisville,106.515,95.1155,0.786119,47.8,48.4,17.2,16.6,32.0,26.2,65.9026,2021,1.21171
Davidson,112.444,102.086,0.752384,55.3,50.0,17.3,16.1,28.1,22.4,62.9236,2021,-2.26941
North Florida,100.568,113.26,0.203129,52.7,50.3,21.5,16.2,25.8,35.9,66.9818,2021,-11.1642
Missouri St.,105.967,99.2765,0.679175,54.2,47.5,18.2,14.2,23.8,22.2,68.8027,2021,-2.62291
Vanderbilt,108.067,100.278,0.702708,51.2,52.1,19.9,19.8,28.3,28.6,68.2846,2021,-6.05819
Utah Tech,92.3246,105.794,0.172771,45.5,52.0,20.9,19.7,24.7,32.6,72.7363,2021,-9.91223
Akron,107.035,102.964,0.609663,51.5,48.6,17.0,16.4,30.0,28.8,68.2082,2021,-3.1266
Bowling Green,103.677,102.953,0.520138,47.6,51.0,13.5,19.0,30.3,29.5,69.8897,2021,-5.50918
Memphis,104.584,86.9541,0.893119,50.9,44.4,21.7,22.0,33.5,23.7,71.5177,2021,-1.08701
Central Arkansas,97.9161,113.716,0.151831,49.3,53.9,23.9,15.4,28.9,28.5,71.2592,2021,-13.1725
Murray St.,103.947,103.109,0.523261,54.7,49.7,19.3,19.4,27.6,26.0,66.0522,2021,-10.2664
American,97.7704,105.854,0.286266,52.6,50.2,22.3,17.6,24.1,29.9,66.7717,2021,-4.50672
Notre Dame,113.272,103.451,0.739428,53.9,50.8,15.7,12.8,22.0,29.8,67.0832,2021,-3.69095
Creighton,112.587,93.63,0.892866,55.0,47.0,15.7,17.9,24.6,28.3,68.6286,2021,3.2547
Duke,114.869,97.0829,0.873756,53.6,51.3,18.4,19.9,32.2,29.0,68.2538,2021,-1.80153
Indiana St.,101.391,98.1375,0.592696,48.9,51.5,18.3,21.7,25.2,27.7,66.7411,2021,-3.69315
UCLA,115.948,95.5723,0.902253,52.0,50.4,15.7,17.5,30.5,25.1,63.7093,2021,2.63889
Pacific,102.911,98.4056,0.625926,47.9,51.6,16.5,18.2,27.5,23.6,66.3847,2021,-3.02074
Texas A&M,102.517,99.153,0.594761,47.7,53.1,22.4,22.7,32.8,30.1,64.6989,2021,-4.03643
North Texas,105.733,96.1865,0.748053,53.8,46.4,19.9,20.9,28.0,27.7,62.8699,2021,-2.42007
Nevada,107.823,100.715,0.686618,51.3,48.4,18.3,17.8,24.3,24.3,70.0715,2021,-2.79509
UTSA,106.117,104.966,0.531301,49.4,50.9,15.7,18.1,26.5,26.9,71.6511,2021,-6.11824
Hartford,97.0844,99.146,0.439881,49.9,47.7,19.6,20.1,24.7,29.0,67.0408,2021,-4.86792
Mississippi Valley St.,80.1531,119.893,0.00965464,43.6,55.0,24.2,14.9,18.1,35.8,72.1058,2021,-17.3328
Gardner Webb,104.575,105.289,0.480445,52.4,48.6,17.5,18.2,26.6,28.1,66.425,2021,-10.9372
Norfolk St.,98.2106,102.225,0.386816,48.7,47.5,17.6,20.5,27.7,29.3,67.5873,2021,-5.03645
Chattanooga,102.861,101.202,0.546618,50.4,51.9,15.9,18.8,22.6,25.1,66.5264,2021,-4.20959
Georgia Southern,95.2417,103.084,0.287008,48.0,51.0,21.4,22.1,30.4,31.0,66.6008,2021,-10.5278
Northern Arizona,97.248,112.192,0.161939,48.0,58.2,17.9,18.4,23.8,27.9,63.9926,2021,-11.3463
Nebraska,101.62,93.6179,0.719743,48.2,49.8,19.7,18.1,23.1,28.9,71.9374,2021,-6.99536
Tennessee Martin,93.5109,112.622,0.105408,45.6,57.3,21.0,20.6,28.7,32.9,67.302,2021,-12.6678
Morehead St.,100.13,97.9925,0.561708,52.2,47.4,23.1,17.7,31.5,25.2,65.2326,2021,-1.92539
Tennessee,107.655,89.9793,0.887213,49.6,46.3,18.2,22.8,31.3,28.7,66.7364,2021,2.34462
Texas St.,99.4843,99.5661,0.497636,51.8,49.7,20.1,22.7,28.6,26.5,62.618,2021,-4.25977
Jackson St.,88.2645,96.2116,0.270627,44.6,43.8,21.6,22.0,29.1,26.6,68.5772,2021,-3.64426
Mississippi,106.055,91.9094,0.838391,48.7,48.4,20.7,22.4,34.7,27.3,65.003,2021,-1.32125
Wyoming,108.84,107.663,0.531222,53.7,52.9,15.9,18.1,22.9,27.8,69.1786,2021,-5.07509
Minnesota,107.151,96.1792,0.775958,45.0,49.7,15.6,19.0,29.2,31.4,70.2002,2021,-1.20919
Illinois,116.916,90.6492,0.949131,55.6,46.5,18.1,16.1,32.2,22.1,70.4505,2021,8.81379
LIU,95.187,103.421,0.27807,47.3,49.9,19.3,20.9,32.9,28.5,73.1927,2021,0.0
UTEP,103.0,99.8447,0.588522,47.5,49.6,16.1,18.9,24.7,25.4,67.4043,2021,-6.37123
Loyola Chicago,109.663,89.1958,0.914955,55.7,47.2,18.3,21.5,27.1,20.9,63.4473,2021,1.84705
Texas,112.673,93.1138,0.899593,52.9,46.0,20.7,17.8,31.1,27.5,68.6542,2021,4.15803
Western Illinois,97.4093,108.724,0.220321,45.8,54.4,17.3,16.1,27.9,23.1,71.5173,2021,-11.3071
Fairleigh Dickinson,101.461,111.458,0.253374,51.8,53.0,19.5,19.3,28.8,33.2,70.7735,2021,-12.0587
West Virginia,116.149,96.4833,0.894094,48.9,51.0,16.8,21.0,35.9,31.1,69.2055,2021,3.02015
Cleveland St.,100.498,101.824,0.462371,50.5,49.1,18.6,20.1,30.7,32.5,65.9943,2021,-2.66908
Southern Illinois,99.6366,101.996,0.433129,52.2,53.1,18.5,19.0,16.6,25.6,66.0172,2021,-7.87188
San Diego St.,111.246,91.5095,0.904305,52.4,47.5,16.7,22.4,30.1,24.3,65.5288,2021,3.07645
Nebraska Omaha,93.6471,106.504,0.185514,46.3,53.5,18.1,16.8,23.2,26.7,71.1119,2021,-14.3348
DePaul,99.3004,95.1725,0.619701,46.1,48.0,22.1,20.1,31.8,31.6,69.9856,2021,-6.00595
UT Rio Grande Valley,90.636,102.015,0.204231,43.0,48.1,19.0,24.1,30.0,34.1,70.28,2021,-7.66944
Chicago St.,85.3143,117.527,0.0245118,41.3,60.1,21.8,16.2,16.6,37.9,70.251,2021,-5.79765
South Dakota,107.362,106.016,0.536219,53.2,49.5,15.4,15.4,21.7,24.4,68.9333,2021,-6.86686
Montana St.,99.366,105.216,0.341229,49.7,49.7,17.8,18.8,24.3,26.7,68.0007,2021,-6.72859
Oklahoma St.,108.501,92.2591,0.865857,51.2,47.1,20.9,19.7,31.3,30.1,72.0105,2021,4.84779
Wagner,101.168,105.933,0.370695,49.1,50.3,18.1,20.9,34.8,28.1,65.0524,2021,-5.05674
Wofford,105.046,103.514,0.54214,54.9,52.0,18.9,18.6,25.5,28.0,65.5877,2021,-4.72131
Cal Poly,91.0675,104.807,0.165759,44.5,50.6,20.3,18.2,22.0,29.9,66.6137,2021,-15.491
Towson,99.0771,111.506,0.204399,45.4,52.6,18.4,16.0,34.1,30.4,65.6409,2021,-10.8123
Delaware St.,91.1587,115.956,0.0591365,45.7,54.7,22.3,18.7,26.3,32.3,73.1723,2021,-13.6748
Prairie View A&M,95.2719,101.526,0.324933,50.3,47.3,19.4,25.7,30.9,31.4,68.7171,2021,-3.01982
Alcorn St.,91.8293,109.868,0.112791,44.4,55.4,20.4,22.1,30.1,30.5,69.271,2021,-9.40044
Liberty,109.022,101.209,0.701654,56.9,47.8,16.0,17.4,23.2,22.8,63.3639,2021,-1.68215
UNC Wilmington,101.773,109.966,0.291042,48.6,51.6,16.1,18.9,26.5,31.5,69.598,2021,-7.99573
Presbyterian,91.8515,107.23,0.144281,46.7,52.9,23.1,22.3,32.6,28.4,65.2828,2021,-12.9589
Michigan,116.558,90.6013,0.947704,54.7,44.4,16.6,14.8,29.6,24.7,66.5686,2021,7.06352
Bellarmine,107.527,107.367,0.50428,55.3,55.4,17.3,22.7,25.8,28.6,64.7783,2021,-4.72813
East Carolina,98.1874,98.804,0.48201,45.2,48.9,18.5,20.6,26.9,27.7,68.0488,2021,-6.16238
Northwestern,103.745,94.1419,0.753439,50.3,50.2,17.2,17.9,19.9,25.9,68.3264,2021,-3.06493
Eastern Illinois,95.5105,108.631,0.185389,49.3,51.9,20.0,18.7,28.8,29.6,68.8593,2021,-13.7386
Buffalo,107.292,96.5909,0.769996,51.2,46.3,18.5,17.5,37.3,27.1,73.0553,2021,-3.40064
Northern Kentucky,102.868,108.294,0.356366,50.6,51.7,18.6,18.9,34.9,32.7,64.8843,2021,-7.80521
Valparaiso,96.2495,99.3819,0.408954,47.2,50.3,18.0,17.8,20.9,26.3,66.9259,2021,-11.4751
Elon,98.0028,100.123,0.43876,48.3,49.6,17.5,17.9,24.6,22.7,66.0079,2021,-6.46291
Appalachian St.,97.629,103.636,0.334763,46.9,50.0,17.7,19.8,28.2,30.2,65.1812,2021,-7.63814
North Alabama,95.2805,106.823,0.211654,48.2,51.3,20.3,18.6,26.1,24.2,69.998,2021,-8.35422
Oklahoma,111.727,95.7621,0.854859,50.8,49.1,15.7,18.5,27.0,27.7,67.0835,2021,0.299118
Mississippi St.,106.922,95.0149,0.795395,50.2,47.1,22.1,17.2,35.8,27.5,65.5381,2021,-3.12935
St. John's,110.342,99.0455,0.775914,50.4,52.6,16.8,21.9,29.2,30.3,73.611,2021,-0.77028
Long Beach St.,97.9048,103.823,0.337384,50.6,49.4,21.0,17.8,23.3,31.3,73.6585,2021,-9.08045
Samford,96.7501,103.868,0.30654,47.9,52.8,21.3,18.4,28.8,25.5,72.8875,2021,-9.70923
Eastern Washington,109.477,101.149,0.712971,54.2,48.0,16.6,16.1,23.6,25.6,72.0005,2021,-3.12345
Kansas St.,98.4277,96.8262,0.547026,47.2,53.0,22.3,19.7,29.9,27.9,65.589,2021,-8.01385
Pepperdine,108.269,99.4799,0.725834,51.2,50.0,17.7,18.1,23.7,26.5,71.1606,2021,-3.86617
Charleston,102.785,108.66,0.345442,51.6,52.0,16.3,17.7,24.2,26.0,63.7412,2021,0.0
UC San Diego,101.69,109.482,0.299638,55.0,54.5,19.6,18.4,16.7,31.7,68.9875,2021,-6.72061
Grambling St.,92.7862,106.606,0.168447,47.8,46.7,21.6,21.0,26.2,31.8,69.7591,2021,-9.07076
Texas Southern,98.0985,103.377,0.35373,47.7,46.8,20.8,19.3,32.4,26.4,71.1344,2021,-4.34724
Colorado,115.689,92.496,0.929107,52.4,47.9,17.1,19.8,30.8,25.5,66.0712,2021,4.86527
VMI,105.947,106.153,0.494403,53.8,50.5,16.9,13.4,22.6,25.7,70.0139,2021,-7.43996
Auburn,110.191,99.1758,0.770506,51.2,49.6,21.9,18.5,35.0,31.7,70.9001,2021,-2.25388
New Orleans,97.5268,107.62,0.243696,52.3,51.4,22.3,21.2,29.3,32.0,72.3073,2021,-12.5133
Idaho St.,92.6132,101.142,0.266379,47.2,48.0,23.5,18.1,30.8,26.3,64.3566,2021,-8.16177
IU Indy,96.7049,106.145,0.255181,49.0,52.7,19.1,19.0,25.4,25.3,71.6414,2021,-7.92283
Western Carolina,100.08,107.072,0.31505,51.8,54.1,19.5,15.9,22.6,24.5,70.3817,2021,-11.5466
Eastern Kentucky,101.474,102.181,0.480058,51.2,51.0,16.6,24.3,26.8,30.2,74.8455,2021,-3.76086
South Carolina St.,86.3332,111.897,0.0482149,44.9,55.6,23.9,22.6,26.2,33.4,72.6072,2021,-14.6288
Idaho,92.4692,111.633,0.10285,48.5,54.3,24.0,17.1,22.0,29.7,66.8972,2021,-17.2926
Stony Brook,94.5486,100.993,0.319014,46.0,48.3,20.1,18.8,30.3,27.1,66.5699,2021,-11.221
Evansville,105.471,110.245,0.375391,53.2,57.4,17.2,18.3,19.1,24.1,62.0316,2021,-10.2674
Saint Peter's,90.5598,95.637,0.348118,45.6,44.9,21.8,22.5,30.4,27.7,66.9682,2021,-8.08754
Virginia,113.724,94.4908,0.893841,55.4,48.0,15.0,15.2,22.7,22.6,59.7051,2021,3.52176
UCF,106.246,98.7016,0.699939,50.1,49.3,21.6,19.5,28.2,31.5,66.7991,2021,-3.06514
Drexel,106.704,104.804,0.551479,53.3,50.1,19.4,15.9,28.7,24.1,64.0715,2021,-4.48358
Charleston Southern,92.3034,107.328,0.150043,46.5,50.7,23.6,17.6,27.4,31.3,69.5226,2021,-15.3165
Northern Iowa,102.341,103.016,0.481086,50.0,52.9,19.1,16.8,26.4,21.9,68.9844,2021,-8.90438
South Carolina,103.169,100.137,0.584918,46.7,53.2,19.8,22.0,32.2,31.3,74.291,2021,-5.55734
Lamar,93.8729,105.767,0.202308,46.0,52.3,20.1,20.0,26.4,28.7,67.9554,2021,-13.8691
Kentucky,108.299,93.8123,0.839079,47.1,46.7,19.8,17.9,32.6,30.5,68.1154,2021,-4.1627
Lafayette,103.507,111.243,0.303872,50.6,50.9,15.0,16.0,23.7,28.5,68.6166,2021,-4.78108
North Carolina Central,92.2142,112.412,0.0929932,46.9,51.0,21.4,20.8,26.4,33.6,65.7612,2021,-6.93546
Wisconsin,112.512,91.3479,0.916554,49.9,47.9,13.6,17.3,23.9,25.2,64.5983,2021,2.06071
Alabama,111.947,89.6721,0.927674,51.7,45.8,18.6,20.5,32.2,29.2,73.3149,2021,6.88226
Tennessee Tech,95.7757,109.452,0.177269,50.1,54.8,22.6,18.1,26.5,27.8,69.0027,2021,-16.8148
